,id,coordinates,lang,text,neg,neu,pos,compound
5544,0a3d04de178a0579f348f9471f17d771,"{'type': 'Point', 'coordinates': [144.96396969, -37.82121482]}",en,mrjhandel mcgorgomagan currently drinking wombat wheat after a white rabbit dark basically on a beer safari,0.0,1.0,0.0,0.0
5545,0a3d04de178a0579f348f9471f18be71,"{'type': 'Point', 'coordinates': [144.75569216, -37.72104444]}",en,i blame you guifinkler  if you didnt score wondergoal both daniel georgievski amp adrianleijer would be playing monday night for gomvfc,0.108,0.811,0.081,-0.1531
5546,0a3d04de178a0579f348f9471f1a5cf7,"{'type': 'Point', 'coordinates': [145.05744485, -37.82738975]}",en,i went to a seafood disco last night and pulled a musselthatspunny vscocam vscofood  sofias httptcorns322wdks,0.0,1.0,0.0,0.0
5547,0a3d04de178a0579f348f9471f1b2a11,"{'type': 'Point', 'coordinates': [144.972, -37.8107]}",en,delicious  drinking an edge brewing project dark by edge amp stillwater at mrsparmas   httptco12ehcwssud photo,0.0,0.791,0.209,0.5719
5548,0a3d04de178a0579f348f9471f1c6b36,"{'type': 'Point', 'coordinates': [144.96662706, -37.81932441]}",en,night walkabout with my bffnisahamdan  southgate river cruise yarra river httptcouqtvzvv429,0.0,1.0,0.0,0.0
5549,0a3d04de178a0579f348f9471f1d35ca,"{'type': 'Point', 'coordinates': [144.9717717, -37.8651373]}",en,quick late night cardio sesh with jessvogel  sunset cardio beautiful pictureperfect  south httptcootggh2zc6m,0.0,0.755,0.245,0.5994
5550,0a3d04de178a0579f348f9471f1d73cd,"{'type': 'Point', 'coordinates': [144.9797782, -37.80195757]}",en,cocktail night for the good people at yarracity  httptcojqrzhuabma,0.0,0.734,0.266,0.4404
5551,0a3d04de178a0579f348f9471f21ebd2,"{'type': 'Point', 'coordinates': [144.9903481, -37.8523276]}",en,startwindswindswindsebourbon street night noire f new orleansnew orleans noire,0.0,1.0,0.0,0.0
5552,0a3d04de178a0579f348f9471f23006b,"{'type': 'Point', 'coordinates': [144.9483927, -37.8286629]}",en,was meant to be wednesday and didnt go too well orderofthesun craigjames78 theprofitscomau what about a friday night fill up,0.092,0.908,0.0,-0.2057
5553,0a3d04de178a0579f348f9471f26cb98,"{'type': 'Point', 'coordinates': [144.98332164, -37.8073175]}",en,last night was the first official meet of purplebombers the lgbti supporters group for essendonfc  awesome httptcoi2tcw2ycaa,0.0,0.682,0.318,0.7906
5554,0a3d04de178a0579f348f9471f28f9ff,"{'type': 'Point', 'coordinates': [144.71144618, -37.58710125]}",en,jordynluke joelfletcher oh that night  should i put up the other pic,0.0,1.0,0.0,0.0
5555,0a3d04de178a0579f348f9471f2d1d1c,"{'type': 'Point', 'coordinates': [145.1523189, -37.990048]}",en,teams for this weeks 1 day game vs roostersmcc1859  wedding theme night at the club from 7pm tannedwedding httptcogi4en5zsfe,0.0,1.0,0.0,0.0
5556,0a3d04de178a0579f348f9471f303621,"{'type': 'Point', 'coordinates': [144.96904342, -37.81036987]}",en,happy halloween  tag us in yo pics tomorrow night to win a booth party on us halloween melbourne httptcoud0idbxiwj,0.0,0.595,0.405,0.8807
5557,0a3d04de178a0579f348f9471f31f737,"{'type': 'Point', 'coordinates': [144.9900861, -37.8297213]}",en,alexandermuscat populationfunk sunday night good for you guys,0.0,0.707,0.293,0.4404
5558,0a3d04de178a0579f348f9471f351e60,"{'type': 'Point', 'coordinates': [144.96571174, -37.81082808]}",en,angel in halloween night   qv melbourne httptcotvfmsfcyw8,0.0,1.0,0.0,0.0
5559,0a3d04de178a0579f348f9471f35a3a2,"{'type': 'Point', 'coordinates': [145.12385851, -37.85130301]}",en,bigsean matthewewing27 is it a year since the day since them clowns got a brick thrown through their front window after that tiger night,0.0,1.0,0.0,0.0
5560,0a3d04de178a0579f348f9471f35cf7b,"{'type': 'Point', 'coordinates': [145.00253574, -37.85293362]}",en,can we have guy faulkes night back please,0.0,0.753,0.247,0.3182
5561,0a3d04de178a0579f348f9471f37686f,"{'type': 'Point', 'coordinates': [145.0992957, -37.7123332]}",en,such a great night at nats 16th halloween party,0.0,0.469,0.531,0.7783
5562,0a3d04de178a0579f348f9471f381a5e,"{'type': 'Point', 'coordinates': [144.94299377, -37.81683239]}",en,playing 1215am  forever fridays  alumbra  halloween dress up party this will be dress up night httptcosuwbvqmnrr,0.0,0.757,0.243,0.5423
5563,0a3d04de178a0579f348f9471f38d178,"{'type': 'Point', 'coordinates': [145.02482201, -37.7004579]}",en,razaliibrahim hehehehe good night dato have a nice dayyyy,0.0,0.513,0.487,0.6908
5564,0a3d04de178a0579f348f9471f39af16,"{'type': 'Point', 'coordinates': [144.99072673, -37.86929321]}",en,fartmiga i just cannot deal with cersei feels this late at night,0.0,1.0,0.0,0.0
5565,0a3d04de178a0579f348f9471f3d4cb4,"{'type': 'Point', 'coordinates': [144.85210194, -37.66770847]}",en,coming into mel this morning i lost my trousers not the ones im wearing and qantas ground staff saved the day amp my night at the opera,0.079,0.825,0.096,0.128
5566,0a3d04de178a0579f348f9471f3e8af0,"{'type': 'Point', 'coordinates': [144.9392373, -37.7280975]}",en,anyone have redmaynes passing  from last night andyhowestatto australiascout,0.0,1.0,0.0,0.0
5567,0a3d04de178a0579f348f9471f402e7a,"{'type': 'Point', 'coordinates': [144.96343928, -37.83465575]}",en,burmese study last night reminds me of studying tamil absence of cultural bearings makes for a wild ride into new cognitive territory,0.0,1.0,0.0,0.0
5568,0a3d04de178a0579f348f9471f427f02,"{'type': 'Point', 'coordinates': [144.9609439, -37.8121403]}",en,pseudocanvas00 wowenjoy yours there were done here last night happy httptco3sbiha4bnw,0.0,0.73,0.27,0.5719
5569,0a3d04de178a0579f348f9471f45cd9b,"{'type': 'Point', 'coordinates': [144.94310318, -37.81689047]}",en,bunch of animals in halloween night throwback lastnight happyhalloween onesie party potd httptcoknzmmi0ffl,0.0,0.816,0.184,0.4019
5570,0a3d04de178a0579f348f9471f47fff6,"{'type': 'Point', 'coordinates': [145.1629594, -37.91246365]}",en,dark chocolate cake done  doonks world httptcohqdrdvcs3b,0.0,1.0,0.0,0.0
5571,0a3d04de178a0579f348f9471f4c9914,"{'type': 'Point', 'coordinates': [145.23361729, -37.84187472]}",en,hoodie weather ft my panda eyes from last nights makeup  httptco0wgrc1jgwo,0.0,1.0,0.0,0.0
5572,0a3d04de178a0579f348f9471f51decb,"{'type': 'Point', 'coordinates': [145.1244261, -38.1415841]}",en,fuck now what who actually likes night shift,0.285,0.488,0.228,-0.1779
5573,0a3d04de178a0579f348f9471f563238,"{'type': 'Point', 'coordinates': [144.9977391, -37.8472605]}",en,sandrabernhard it is actually  i luv jam jar wrappers sometimes  t00  i just saw on youtube your night out with phyllisamproseanneohemgee,0.0,1.0,0.0,0.0
5574,0a3d04de178a0579f348f9471f5690b0,"{'type': 'Point', 'coordinates': [145.1234604, -37.90496109]}",en,nrlfthh dah abes da good night bdk kenit ,0.0,0.707,0.293,0.4404
5575,0a3d04de178a0579f348f9471f5e167b,"{'type': 'Point', 'coordinates': [144.98832952, -37.78963133]}",en,last nights show was sick never thought id finally meet the band once i moved to oz thanks guys youre awesome  mtrench joshramsay,0.113,0.648,0.239,0.5719
5576,0a3d04de178a0579f348f9471f5ff5ed,"{'type': 'Point', 'coordinates': [144.98770734, -37.81301149]}",en, epic tacos amp um handmade tortillas by fritzandsauce83    at em amp stevos last night in melb httptcoym6pmmkv3q,0.0,1.0,0.0,0.0
5577,0a3d04de178a0579f348f9471f633611,"{'type': 'Point', 'coordinates': [145.05651754, -38.25013812]}",en,memories of the beautiful esk last night take me back jackcarty jackcarty  castlemaine httptcoigakvoku2m,0.0,0.769,0.231,0.5994
5578,0a3d04de178a0579f348f9471f66c80b,"{'type': 'Point', 'coordinates': [144.94435142, -37.81854748]}",en,last nights engagement at docklands was full of beautiful late afternoon spring sunshine but what httptcouflmtbvbss,0.0,0.665,0.335,0.6757
5579,0a3d04de178a0579f348f9471f685731,"{'type': 'Point', 'coordinates': [144.96322827, -37.80668399]}",en,anila barfed all over the bars bathroom last night i am such a proud mom,0.0,0.795,0.205,0.4767
5580,0a3d04de178a0579f348f9471f6a6d3b,"{'type': 'Point', 'coordinates': [144.9044407, -37.8049599]}",en,coolerdad i was unaware you were in my presence friday night good times had by all may the headaches live on,0.079,0.793,0.128,0.2732
5581,0a3d04de178a0579f348f9471f6a764d,"{'type': 'Point', 'coordinates': [145.2478602, -37.9322857]}",en,back from camping had a great time im so exhausted so im spending the rest of my night watching television and eating snacks,0.119,0.731,0.15,0.2165
5582,0a3d04de178a0579f348f9471f6b5a82,"{'type': 'Point', 'coordinates': [144.8632018, -37.6818589]}",en,tigerair screwed me over amp cancelled my flight so im staying the night in melbourne  just so happens the england team are in the same hotel,0.178,0.822,0.0,-0.6369
5583,0a3d04de178a0579f348f9471f6c33bf,"{'type': 'Point', 'coordinates': [144.96110709, -37.81362691]}",en,city of night city of night ilovemelbourne  kirks wine bar httptcokioumk7ran,0.0,1.0,0.0,0.0
5584,0a3d04de178a0579f348f9471f6d7067,"{'type': 'Point', 'coordinates': [145.2514015, -37.76992445]}",en,need a girls night out mileycyrus amp lindsaylohan you are both more then welcome to come,0.0,0.81,0.19,0.507
5585,0a3d04de178a0579f348f9471f710efc,"{'type': 'Point', 'coordinates': [145.0479196, -37.9137048]}",en,niallofficial good night sweetie i hope that you come to melbourne so i can possibly meet you lt3 i love you to the moon and back xxx,0.0,0.602,0.398,0.9217
5586,0a3d04de178a0579f348f9471f713837,"{'type': 'Point', 'coordinates': [145.0479183, -37.9137042]}",en,realliampayne im sleeping now liam so good night i love you alot and stay just the way you are thank you for everything xxxx,0.0,0.651,0.349,0.8935
5587,0a3d04de178a0579f348f9471f718ece,"{'type': 'Point', 'coordinates': [145.30617949, -38.10219677]}",en,night babes ily  yourboymyles ellejadepress,0.0,0.476,0.524,0.6597
5588,0a3d04de178a0579f348f9471f7b9ef1,"{'type': 'Point', 'coordinates': [144.9975175, -37.83973209]}",en,that kfc on the walk home from revolver last night was all time,0.0,1.0,0.0,0.0
5589,0a3d04de178a0579f348f9471f82e102,"{'type': 'Point', 'coordinates': [144.99375125, -37.85388074]}",en,thanks braerestaurant for a truly special dining experience last night and so great to catch up with a few of the old crew til next time,0.0,0.593,0.407,0.9292
5590,0a3d04de178a0579f348f9471f85da07,"{'type': 'Point', 'coordinates': [145.1123506, -37.8517411]}",en,four straight night shifts again this week thank you neurons till we meet again,0.0,0.732,0.268,0.5267
5591,0a3d04de178a0579f348f9471f89b16b,"{'type': 'Point', 'coordinates': [144.97835862, -37.86731129]}",en,just realised they dont have bonfire night here absolutely devastated,0.323,0.677,0.0,-0.6478
5592,0a3d04de178a0579f348f9471f8a2704,"{'type': 'Point', 'coordinates': [144.96778226, -37.81201022]}",en,absolutely smashing it matzoofficial top night melbourne cc nickthayer  billboard the venue httptcovpxkzbncbb,0.0,0.87,0.13,0.2023
5593,0a3d04de178a0579f348f9471f8bbbc7,"{'type': 'Point', 'coordinates': [145.00779774, -37.84083311]}",en,day 45 randomimpromptu nights with jeff final55australia  trak live lounge bar toorak httptcoeqrfrbozma,0.0,1.0,0.0,0.0
5594,0a3d04de178a0579f348f9471f8c6fd4,"{'type': 'Point', 'coordinates': [144.76011167, -37.86890924]}",en,whoahhhh a magical night at the 12 apostles  12 apostles great ocean road httptcoouk6uc2ugg,0.0,0.745,0.255,0.6249
5595,0a3d04de178a0579f348f9471f8e2b5c,"{'type': 'Point', 'coordinates': [145.02897463, -37.71266252]}",en,ingy51 know that feeling all too well haha but if it was in windsor youll probably bump into them on a night out,0.0,0.798,0.202,0.4215
5596,0a3d04de178a0579f348f9471f8f8315,"{'type': 'Point', 'coordinates': [145.01022225, -37.73772225]}",en,some awesome times last night at the wagons henrywagons gig last night at nsc  northcotesocialclub httptco6xkjwtfcmf,0.0,0.785,0.215,0.6249
5597,0a3d04de178a0579f348f9471f916b66,"{'type': 'Point', 'coordinates': [145.28097875, -37.83810182]}",en,goal is to send jacob a dm everyday to say good morning and night,0.0,0.805,0.195,0.4404
5598,0a3d04de178a0579f348f9471f947216,"{'type': 'Point', 'coordinates': [144.95467764, -37.84111178]}",en,day 44 lazy brunch in port melbourne after a late night out final55australia  dundas and faussett httptcooabpl4nohh,0.143,0.857,0.0,-0.3612
5599,0a3d04de178a0579f348f9471f991a0d,"{'type': 'Point', 'coordinates': [144.7334986, -37.7062858]}",en,tamarastokes  what u doing to night,0.0,1.0,0.0,0.0
5600,0a3d04de178a0579f348f9471fa21f4f,"{'type': 'Point', 'coordinates': [145.0479197, -37.9137047]}",en,actually good night now guy i adore niall horan alot and very much good night  xx,0.0,0.561,0.439,0.8555
5601,0a3d04de178a0579f348f9471fa2ba55,"{'type': 'Point', 'coordinates': [144.9423552, -37.81457242]}",en,last night was an eventful night,0.0,1.0,0.0,0.0
5602,0a3d04de178a0579f348f9471fa3b9bb,"{'type': 'Point', 'coordinates': [144.9709949, -37.813961]}",en,good night mheeclaire,0.0,0.408,0.592,0.4404
5603,0a3d04de178a0579f348f9471fa4654f,"{'type': 'Point', 'coordinates': [145.1218844, -37.85403]}",en,shynaas okay so im calling it a night see ya,0.0,0.808,0.192,0.2263
5604,0a3d04de178a0579f348f9471fa6301d,"{'type': 'Point', 'coordinates': [145.205884, -38.0807742]}",en,i forgot i had posted that last night lol,0.0,0.682,0.318,0.4215
5605,0a3d04de178a0579f348f9471fb59d58,"{'type': 'Point', 'coordinates': [145.03572, -37.7176067]}",en,i can now say that i have eatan a hash brown  cheeseburger in the dark in bed  yes we made love,0.0,0.699,0.301,0.7845
5606,0a3d04de178a0579f348f9471fb62e1b,"{'type': 'Point', 'coordinates': [145.00401865, -37.85325941]}",en,i should be researching for my interview tomorrow night but no im watching reality tv instead thestruggleisreal nottellingwhichshow,0.149,0.851,0.0,-0.4215
5607,0a3d04de178a0579f348f9471fb705f8,"{'type': 'Point', 'coordinates': [145.12399602, -37.85127575]}",en,gutted to be missing bonfire night this year best time of year,0.134,0.61,0.256,0.4588
5608,0a3d04de178a0579f348f9471fb7a777,"{'type': 'Point', 'coordinates': [145.0402768, -37.74793396]}",en,lisafischersing thank you to you all for a rockin night see you again at hanging rockfirst seen you live on jaggers solo tour at rod lavr,0.0,0.906,0.094,0.3612
5609,0a3d04de178a0579f348f9471fb8ca3c,"{'type': 'Point', 'coordinates': [145.1133336, -37.8501888]}",en,good night ,0.0,0.256,0.744,0.4404
5610,0a3d04de178a0579f348f9471fba9a80,"{'type': 'Point', 'coordinates': [144.97281608, -37.81383908]}",en,last night of the season cbhcc with hkilloran jjwilliams009 joekilloran nerrawniwdoog tbt throwback httptconycoyygp1y,0.0,1.0,0.0,0.0
5611,0a3d04de178a0579f348f9471fbca3a5,"{'type': 'Point', 'coordinates': [144.85127912, -37.66883749]}",en,another productive night at studio 494 httptco9a9isucxuv,0.0,1.0,0.0,0.0
5612,0a3d04de178a0579f348f9471fbd3bda,"{'type': 'Point', 'coordinates': [144.96990636, -37.80962235]}",en,we be draaanking all night on some unlimited alcohol yay to awesome work functions happyhumpday httptcosaawjdjx2p,0.0,0.651,0.349,0.8176
5613,0a3d04de178a0579f348f9471fbf69f5,"{'type': 'Point', 'coordinates': [144.89556245, -37.80345261]}",en,mcg hi there just wondering if the mcg car park will be open tomorrow night if so what time will it close,0.0,1.0,0.0,0.0
5614,0a3d04de178a0579f348f9471fc43323,"{'type': 'Point', 'coordinates': [145.03384955, -37.83327967]}",en,meadowssimon gertrudeopera well a couple of your pals from the consul were on stage doing sondheim justice in passion last night,0.0,0.667,0.333,0.8176
5615,0a3d04de178a0579f348f9471fc777d4,"{'type': 'Point', 'coordinates': [145.11778916, -37.85704564]}",en,i think aussies are gonna make words is played on the radio tomorrow night  wordstonight,0.0,0.844,0.156,0.34
5616,0a3d04de178a0579f348f9471fc7a381,"{'type': 'Point', 'coordinates': [145.11768884, -37.85728071]}",en,jacob im gonna try get it played on smallzy tomorrow night  wordstonight,0.0,0.821,0.179,0.34
5617,0a3d04de178a0579f348f9471fc8194a,"{'type': 'Point', 'coordinates': [144.96306619, -37.80034865]}",en,  you got me laying here by the phone i cant keep spending the night alone ive got all i could httptcova7mtb0lub,0.1,0.9,0.0,-0.25
5618,0a3d04de178a0579f348f9471fc855de,"{'type': 'Point', 'coordinates': [144.97809882, -37.80090471]}",en,ltcreatures dark ale taken a step into decadence if you get the chance to try it its rareenjoy craftbeer httptcoslnllbstcv,0.0,0.9,0.1,0.25
5619,0a3d04de178a0579f348f9471fcc9a9f,"{'type': 'Point', 'coordinates': [144.95835543, -37.82329397]}",en,parma night   crown entertainment complex  crownmelbourne in southbank vic httpstcozyobt759jw,0.0,0.763,0.237,0.4215
5620,0a3d04de178a0579f348f9471fcdf166,"{'type': 'Point', 'coordinates': [144.97274657, -37.81400385]}",en,bar number 3 for the night   sofitel melbourne on collins httptcofimfh2mcof,0.0,0.874,0.126,0.0772
5621,0a3d04de178a0579f348f9471fd18d3e,"{'type': 'Point', 'coordinates': [144.89915079, -37.79883795]}",en,burger night is on again  8bit  eat8bit in footscray victoria httpstcop1u8krmkay httptco6ajpbpy0bd,0.0,1.0,0.0,0.0
5622,0a3d04de178a0579f348f9471fd46d56,"{'type': 'Point', 'coordinates': [144.968391, -37.81637754]}",en,and it was a perfect melbourne night  melbourne spring goodnight   mon bijou httptcogi87jv0upl,0.0,0.748,0.252,0.5719
5623,0a3d04de178a0579f348f9471fd49bf9,"{'type': 'Point', 'coordinates': [144.96232717, -37.81144203]}",en,truffle infused xlb  getting my taste buds ready for night noodle market only one week to go now   httptco3lgczpojzh,0.0,0.878,0.122,0.3612
5624,0a3d04de178a0579f348f9471fd4c2e7,"{'type': 'Point', 'coordinates': [145.11773655, -37.85713386]}",en,going to bed night,0.0,1.0,0.0,0.0
5625,0a3d04de178a0579f348f9471fd540fe,"{'type': 'Point', 'coordinates': [144.967, -37.8167]}",en,highlow jeansdress so fresh special for summer good night jeans jeanswear jeansdenim httptcoyd2hijn0a5,0.0,0.53,0.47,0.8347
5626,0a3d04de178a0579f348f9471fd649fe,"{'type': 'Point', 'coordinates': [144.6879493, -37.8809818]}",en,kaitae69 ninajilisio yaiyah in there  but i still call bullshit lmao night guys,0.253,0.487,0.26,0.0387
5627,0a3d04de178a0579f348f9471fd83ad4,"{'type': 'Point', 'coordinates': [145.07249694, -37.65498608]}",en,sssshenin oh have you seen it im seeing it tuesday read the book last night it was pretty crap tbh,0.109,0.756,0.134,0.1531
5628,0a3d04de178a0579f348f9471fd87d17,"{'type': 'Point', 'coordinates': [144.7662854, -37.7467188]}",en,i vote5sos for mtv artist on the rise and were back on top babyy xx my sleepless nights are worth it byt sill keep on voting vote5sos,0.0,0.866,0.134,0.4019
5629,0a3d04de178a0579f348f9471fd89534,"{'type': 'Point', 'coordinates': [145.28854669, -38.09320587]}",en,tv is only good at night when you have foxtel ,0.0,0.756,0.244,0.4404
5630,0a3d04de178a0579f348f9471fdc113b,"{'type': 'Point', 'coordinates': [145.2661464, -37.8448723]}",en,i had the weirdest dream last night like real weird,0.275,0.382,0.344,0.2263
5631,0a3d04de178a0579f348f9471fdc17d4,"{'type': 'Point', 'coordinates': [145.0444729, -37.9440013]}",en,so tamtasticly colourfulthe best running gear glows in the dark httptcocmm3iydi4b via outsidemagazine,0.0,0.729,0.271,0.6666
5632,0a3d04de178a0579f348f9471fe00b9a,"{'type': 'Point', 'coordinates': [144.95797176, -37.81053257]}",en,maddijones87 awesome performance last night loved it you should be very proud oncethemusical,0.0,0.467,0.533,0.908
5633,0a3d04de178a0579f348f9471fe43635,"{'type': 'Point', 'coordinates': [145.02750224, -37.74195273]}",en,will tonight be the night we see jonny football bengalsvsbrowns,0.0,1.0,0.0,0.0
5634,0a3d04de178a0579f348f9471fe8da0e,"{'type': 'Point', 'coordinates': [145.079694, -37.7948392]}",en,when your sister moves and you have 2 beds to yourselfone becomes a day bed and the other a night bed haha httptcozkce8zhx6w,0.0,0.864,0.136,0.4588
5635,0a3d04de178a0579f348f9471fe91271,"{'type': 'Point', 'coordinates': [144.59961447, -37.69700808]}",en,courtneyrees before laboutin 500 after laboutin 500 end of night 0 monopolymoney,0.0,1.0,0.0,0.0
5636,0a3d04de178a0579f348f9471fe9579e,"{'type': 'Point', 'coordinates': [144.76950322, -37.69011104]}",en,best night with my beaut cousin ,0.0,0.37,0.63,0.7783
5637,0a3d04de178a0579f348f9471fea02bd,"{'type': 'Point', 'coordinates': [145.3204827, -37.7882562]}",en,still a very warm night in melbourne,0.0,0.695,0.305,0.2944
5638,0a3d04de178a0579f348f9471fea99de,"{'type': 'Point', 'coordinates': [145.18131873, -37.79851983]}",en, different every time in shape colour and nuance night sky moon goodnight reserve httptcoo8hiq217uk,0.0,1.0,0.0,0.0
5639,0a3d04de178a0579f348f9471fec3861,"{'type': 'Point', 'coordinates': [144.6879489, -37.8809807]}",en,jaydeeze nah uce tomorrow night you,0.219,0.781,0.0,-0.1027
5640,0a3d04de178a0579f348f9471fefcaac,"{'type': 'Point', 'coordinates': [144.99836728, -37.82452553]}",en,napoleonperdis  all thanks to the quality products hence looked fab at a fundraiser last night,0.0,0.67,0.33,0.7096
5641,0a3d04de178a0579f348f9471ff06e86,"{'type': 'Point', 'coordinates': [144.9571416, -37.819365]}",en,leighsales last night watch u hector lambie about toeing party line today read you do a lambie about your own program,0.0,0.87,0.13,0.4019
5642,0a3d04de178a0579f348f9471ff07667,"{'type': 'Point', 'coordinates': [145.03388359, -37.98551194]}",en,gastronomel hell yeah  all will be revealed tomorrow night  wineontap,0.311,0.541,0.149,-0.5267
5643,0a3d04de178a0579f348f9471ff1c6a7,"{'type': 'Point', 'coordinates': [145.28848738, -37.89844016]}",en,my work logic you ask to work all night shifts from the 22nd  get all retarded day shifts nologic dontworkinfastfood,0.163,0.837,0.0,-0.5719
5644,0a3d04de178a0579f348f9471ff86d19,"{'type': 'Point', 'coordinates': [145.00177012, -37.87658737]}",en,looking fwd to gala night ljgalanight,0.0,1.0,0.0,0.0
5645,0a3d04de178a0579f348f9471ff91024,"{'type': 'Point', 'coordinates': [145.05222545, -37.95824677]}",en,surftasmania crowedm no it was the giant souvlaki l had in brunswick on saturday night,0.145,0.855,0.0,-0.296
5646,0a3d04de178a0579f348f9471fff024a,"{'type': 'Point', 'coordinates': [145.0450039, -37.82205338]}",en,melbourne summer nights  bliss summer fun night water heaven love lucky melbourne httptco8rmtyzeide,0.0,0.316,0.684,0.9538
5647,0bb9ad2b286f030ef14e609a3d614e9a,"{'type': 'Point', 'coordinates': [144.96096, -37.7295]}",en,im smiling as its thursday night which means one more sleep and its friday night my httpstcode97wpcana,0.0,0.842,0.158,0.4588
5648,0bb9ad2b286f030ef14e609a3dadabb9,"{'type': 'Point', 'coordinates': [145.228757, -37.847915]}",en,pinkfectionit doesnt get better than this fancy dark purple pink diamond ring httpstconw1zpa4qsh,0.152,0.696,0.152,-0.0015
5649,0cc39268b3173a070b8054135d0078c1,"{'type': 'Point', 'coordinates': [145.20465958, -38.15948436]}",en,just went and had a cute night with a boy wtf chloe  whatshappening wasrealcute lol,0.194,0.51,0.296,0.25
5650,0cc39268b3173a070b8054135d00b54d,"{'type': 'Point', 'coordinates': [144.41110636, -38.03398998]}",en,will never forget this night it will always be the best time of my life and forever hold the biggest effect on me  httptco466bgdv4sf,0.0,0.789,0.211,0.7065
5651,0cc39268b3173a070b8054135d00be90,"{'type': 'Point', 'coordinates': [144.87272783, -37.78909926]}",en,i get super emotional at night and i just saw a gif of that scene in tvd where elena found out her bros dead and shes crying and wants to,0.206,0.641,0.153,-0.4404
5652,0cc39268b3173a070b8054135d03a453,"{'type': 'Point', 'coordinates': [144.8836776, -37.7895574]}",en,jwbolin not hot just emphasizing i enjoy the debate went off big last night,0.0,0.789,0.211,0.4939
5653,0cc39268b3173a070b8054135d047373,"{'type': 'Point', 'coordinates': [145.08129867, -37.76392185]}",en,eurgh power went out in the lab last night ,0.0,1.0,0.0,0.0
5654,0cc39268b3173a070b8054135d0730b3,"{'type': 'Point', 'coordinates': [144.7851531, -37.4713077]}",en,job in vic night manager full time  intercontinental melbourne the r at httptcoh4wdy7iu6l ihgjobs ihg hoteljobs,0.0,1.0,0.0,0.0
5655,0cc39268b3173a070b8054135d16edfa,"{'type': 'Point', 'coordinates': [144.98443339, -37.72271128]}",en,recommendations on where to go in melbourne on a wednesday night melbourne lash,0.0,1.0,0.0,0.0
5656,0cc39268b3173a070b8054135d17b2eb,"{'type': 'Point', 'coordinates': [144.93478836, -37.80319716]}",en,dont reckon there is any reason to wear sunnies on a dark train ,0.0,1.0,0.0,0.0
5657,0cc39268b3173a070b8054135d1fb4a2,"{'type': 'Point', 'coordinates': [144.95766031, -37.80745717]}",en,down the night markets with a few thousand friends argentinean bbq anyone  queen victoria market httptcoyy9jrofaig,0.0,0.819,0.181,0.4767
5658,0cc39268b3173a070b8054135d206a49,"{'type': 'Point', 'coordinates': [144.95708148, -37.80732088]}",en,qvm nightmarket potato twist  the night market httptco50mracq5r6,0.0,1.0,0.0,0.0
5659,0cc39268b3173a070b8054135d212a59,"{'type': 'Point', 'coordinates': [145.15300736, -37.76160069]}",en,perfect night for a walk httptcomupu0dfx1e,0.0,0.519,0.481,0.5719
5660,0cc39268b3173a070b8054135d2153cc,"{'type': 'Point', 'coordinates': [144.649524, -37.91326978]}",en,i had formal last night and my mum made me wear this short tight dress and i told my mum im not wearing it and she said yes you are,0.0,0.909,0.091,0.4019
5661,0cc39268b3173a070b8054135d220e6b,"{'type': 'Point', 'coordinates': [144.96681, -37.818078]}",en,what a beautiful night in melbourne  flinders street station httptcokcle6gyvob,0.0,0.672,0.328,0.5994
5662,0cc39268b3173a070b8054135d2310bb,"{'type': 'Point', 'coordinates': [144.95751339, -37.80742972]}",en,waiting for sav  the night market  qvmnightmarket in melbourne vic httpstcoqhwxrpfxsp,0.0,1.0,0.0,0.0
5663,0cc39268b3173a070b8054135d23c9a9,"{'type': 'Point', 'coordinates': [145.11775208, -38.15028381]}",en,had a bad poker night tilting and lost a chunk of my bankroll chasing losses  trying to rebuild starting tonight,0.362,0.638,0.0,-0.8176
5664,0cc39268b3173a070b8054135d27b272,"{'type': 'Point', 'coordinates': [144.95523298, -37.77410385]}",en,chrissieniowa califrazi sorry i just assumed from your tweets last night,0.126,0.874,0.0,-0.0772
5665,0cc39268b3173a070b8054135d27f26f,"{'type': 'Point', 'coordinates': [144.96865553, -37.82128246]}",en,the spire melbourne artscentre spire night lights cityscape city seemelbourne southbank httptcoh6htscomaf,0.0,1.0,0.0,0.0
5666,0cc39268b3173a070b8054135d281ad6,"{'type': 'Point', 'coordinates': [144.97066226, -37.79656621]}",en,lovely pub night with n and his family of ribs dips and endless debates about which is the best httptco5ds0zhno2l,0.0,0.68,0.32,0.8402
5667,0cc39268b3173a070b8054135d291943,"{'type': 'Point', 'coordinates': [144.8362, -37.78884]}",en,i love candles i also love sleep im catharine margaret good night australia and the southern hemisphere httpstcouoowpjbope,0.0,0.535,0.465,0.9062
5668,0cc39268b3173a070b8054135d2a0df6,"{'type': 'Point', 'coordinates': [144.96504649, -37.77824272]}",en,sekali sekala the eversolively victoria night market   queen victoria market melbourne httptcoed7mkxqds9,0.0,1.0,0.0,0.0
5669,0cc39268b3173a070b8054135d2b9161,"{'type': 'Point', 'coordinates': [144.87025827, -37.81281261]}",en,good night internet ,0.0,0.408,0.592,0.4404
5670,0cc39268b3173a070b8054135d2c0203,"{'type': 'Point', 'coordinates': [145.3498824, -38.0251408]}",en,i literally set an alarm an hour before my actual alarm just so i appreciate sleep more on that note good night pals ,0.173,0.614,0.213,0.2716
